user_id,username,activity_type,timestamp,source_ip,user_agent,device_info,is_suspicious,confidence_score,success,application_name,version,session_duration_minutes,memory_usage_mb,cpu_usage_percent,files_opened,file_count,total_size,destination,transfer_speed_mbps,encryption_used,transfer_method,database_name,query_type,rows_affected,execution_time_ms,tables_accessed,sensitive_data_accessed,recipient_count,external_recipients,attachment_count,total_attachment_size,subject_classification,sender_reputation,destination_ip,destination_domain,protocol,port,bytes_transferred,duration_seconds,connection_status,file_path,file_size,action,permission_level,command,arguments,exit_code,privilege_level,output_size_bytes,anomaly_type,risk_factors,location,login_attempts,department,service,flag,src_bytes,dst_bytes,network_bytes,num_failed_logins,logged_in,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,attack_type,hour,day_of_week,is_weekend,is_business_hours,root_shell,num_file_creations,num_shells,num_access_files
user_042,charlespeggy,logout,2025-09-23 19:59:51.454356,192.168.1.3,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,Windows-Laptop_4093,False,0.20267205175942724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_010,anthony00,database_query,2025-10-03 15:37:51.454356,192.168.1.247,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",MacBook_7751,False,0.26902560941964615,,,,,,,,,,,,,,customer_db,INSERT,794.0,1035.0,2.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_006,ashleysmall,database_query,2025-10-23 19:31:51.454356,192.168.1.107,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Windows-Laptop_2518,False,0.2637470565902539,,,,,,,,,,,,,,inventory_db,SELECT,586.0,762.0,5.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_040,jameskeller,email_sent,2025-10-22 08:50:51.454356,192.168.1.165,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",MacBook_7738,False,0.2659283229029735,,,,,,,,,,,,,,,,,,,,9.0,5.0,0.0,9712467.0,business,0.8058357871288347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_011,vramsey,login,2025-10-16 11:04:51.454356,192.168.1.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Windows-Laptop_8861,False,0.2731753266017719,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_036,user47,network_access,2025-10-22 16:25:54.133196,192.168.6.192,,,False,0.16112404810529418,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.55.15,,tcp,,4562.0,0.0,,,285.0,,,,,,,,,,,,Sales,http,SF,285.0,4277.0,4277.0,0.0,True,4.0,4.0,0.0,0.0,1.0,0.0,4.0,255.0,normal,12.0,0.0,False,True,False,0.0,0.0,0.0
user_032,oshepard,file_download,2025-10-07 18:02:51.454356,192.168.1.225,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Windows-Laptop_6596,False,0.29967264033386387,,,,,,,,2.0,82778595.0,network_share,13.564745945440245,True,ftp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_029,user21,network_access,2025-10-15 16:25:53.973118,192.168.2.194,,,False,0.14325271137153966,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.0.6,,tcp,,12863.0,0.0,,,250.0,,,,,,,,,,,,IT,http,SF,250.0,12613.0,12613.0,0.0,True,3.0,3.0,0.0,0.0,1.0,0.0,255.0,255.0,normal,17.0,4.0,False,False,False,0.0,0.0,0.0
user_026,kayla26,file_access,2025-10-09 11:10:51.454356,192.168.1.244,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",MacBook_3547,False,0.27389589540224396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/decade.js,15182.0,write,write,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_036,kingkyle,file_access,2025-10-20 10:06:51.454356,192.168.1.114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Windows-Laptop_9125,False,0.21845514716290926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/documents/whom_document.docx,386275.0,read,admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_017,user2,network_access,2025-10-17 16:25:53.992663,192.168.7.242,,,False,0.14572253557239703,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.70.188,,tcp,,1814.0,0.0,,,341.0,,,,,,,,,,,,Sales,http,SF,341.0,1473.0,1473.0,0.0,True,7.0,7.0,0.0,0.0,1.0,0.0,24.0,255.0,normal,15.0,1.0,False,True,False,0.0,0.0,0.0
user_013,lucas63,file_access,2025-10-20 14:49:51.454356,192.168.1.135,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,Windows-Laptop_6688,False,0.10620123159813276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/logs/2008-12-22/application.log,9268310.0,delete,admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_036,kingkyle,file_upload,2025-10-16 17:22:51.454356,192.168.1.76,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Windows-Laptop_5467,False,0.1886522275267069,,,,,,,,3.0,14992031.0,cloud_storage,43.903927328710154,False,cloud_sync,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_005,kflores,file_upload,2025-09-25 16:36:51.454356,135.75.87.109,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",Windows-Laptop_3833,False,0.25374819909807,,,,,,,,5.0,64603935.0,local_drive,97.74381531614013,False,web_upload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_010,anthony00,application_launch,2025-10-15 11:57:51.454356,192.168.1.28,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",MacBook_3714,False,0.22333596734252978,,Firefox,4.7.4,107.0,256.0,45.238203655662076,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_044,josephmcintosh,file_access,2025-09-28 16:36:51.454356,192.168.1.22,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",MacBook_1563,False,0.2489332613487578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/logs/2012-04-19/application.log,8337173.0,move,admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_034,gnovak,file_access,2025-10-06 12:08:51.454356,192.168.1.104,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",MacBook_1029,False,0.2987800540747315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/government.ai,4966649.0,write,write,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_022,samuel51,email_sent,2025-10-20 11:34:51.454356,192.168.1.151,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Linux-Workstation_2573,False,0.18935534028356643,,,,,,,,,,,,,,,,,,,,20.0,4.0,2.0,3006867.0,marketing,0.9898909269468322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_014,seanmurray,application_launch,2025-10-23 13:02:51.454356,48.153.184.132,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,Windows-Laptop_5660,False,0.1712973681918424,,Microsoft Word,10.8.1,194.0,800.0,86.39093516133727,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_008,user30,network_access,2025-10-03 16:25:54.781110,192.168.7.145,,,False,0.28393216507181573,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.50.77,,tcp,,786.0,0.0,,,209.0,,,,,,,,,,,,Finance,http,SF,209.0,577.0,577.0,0.0,True,10.0,10.0,0.0,0.0,1.0,0.0,10.0,255.0,normal,3.0,6.0,True,True,False,0.0,0.0,0.0
user_013,lucas63,login,2025-09-29 08:24:51.454356,192.158.156.171,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,Windows-Laptop_2080,False,0.24551332784456714,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_036,user42,network_access,2025-10-10 16:25:54.460401,192.168.7.144,,,False,0.21281325476559865,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.72.8,,tcp,,6413.0,0.0,,,348.0,,,,,,,,,,,,HR,http,SF,348.0,6065.0,6065.0,0.0,True,2.0,2.0,0.0,0.0,1.0,0.0,126.0,255.0,normal,8.0,0.0,False,True,False,0.0,0.0,0.0
user_010,user40,network_access,2025-09-30 16:25:54.422676,192.168.8.109,,,False,0.2880447773074114,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.221.144,,tcp,,742.0,0.0,,,336.0,,,,,,,,,,,,Marketing,http,SF,336.0,406.0,406.0,0.0,True,3.0,9.0,0.0,0.0,1.0,0.0,255.0,255.0,normal,4.0,2.0,False,False,False,0.0,0.0,0.0
user_005,kflores,file_upload,2025-09-30 12:46:51.454356,192.168.1.29,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",Windows-Laptop_3143,False,0.27038016161660317,,,,,,,,6.0,51932916.0,local_drive,33.5139152488926,True,sftp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_006,ashleysmall,logout,2025-10-02 21:36:51.454356,192.168.1.212,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Windows-Laptop_1546,False,0.14366272872412653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_036,kingkyle,email_sent,2025-10-16 11:15:51.454356,192.168.1.11,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Windows-Laptop_9210,False,0.21970550148928802,,,,,,,,,,,,,,,,,,,,13.0,5.0,0.0,12859542.0,business,0.9962023061023015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_035,devans,application_launch,2025-10-21 14:18:51.454356,206.18.68.92,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",MacBook_1519,False,0.11806009685045943,,IntelliJ,5.5.1,248.0,834.0,17.50730855462223,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_009,pharris,network_access,2025-10-16 17:11:51.454356,192.168.1.100,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,Windows-Laptop_7909,False,0.1834885090626675,,,,,,,,,,,,,,,,,,,,,,,,,,210.99.246.19,workday.com,HTTPS,21.0,3713046.0,981.0,timeout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_048,ddillon,file_access,2025-10-23 11:05:51.454356,192.168.1.24,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Windows-Laptop_9649,False,0.1470412439273994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/documents/policies/oil.pdf,8075951.0,read,read,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_003,amberyang,database_query,2025-10-20 15:09:51.454356,192.168.1.117,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",Linux-Workstation_7298,False,0.14922638224546098,,,,,,,,,,,,,,hr_db,INSERT,714.0,258.0,4.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_050,user21,network_access,2025-09-29 16:25:54.522327,192.168.7.205,,,False,0.247957817584272,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.200.181,,tcp,,3676.0,0.0,,,300.0,,,,,,,,,,,,Finance,http,SF,300.0,3376.0,3376.0,0.0,True,10.0,10.0,0.0,0.0,1.0,0.0,52.0,255.0,normal,22.0,1.0,False,True,False,0.0,0.0,0.0
user_009,pharris,file_access,2025-10-15 08:01:51.454356,192.168.1.124,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,Windows-Laptop_8146,False,0.27178728476342096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/marketing/assets/sea.jpg,1728831.0,write,read,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_018,mike93,database_query,2025-10-16 19:14:51.454356,192.168.1.132,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Windows-Laptop_3068,False,0.10873596259186871,,,,,,,,,,,,,,customer_db,INSERT,835.0,497.0,3.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_045,hrosales,logout,2025-10-14 17:13:51.454356,192.168.1.151,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Windows-Laptop_6904,False,0.12184994237278997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_015,user9,network_access,2025-10-09 16:25:53.364469,192.168.3.39,,,False,0.2982751207365082,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.254.244,,tcp,,4513.0,0.0,,,217.0,,,,,,,,,,,,Operations,http,SF,217.0,4296.0,4296.0,0.0,True,2.0,3.0,0.0,0.0,1.0,0.0,7.0,255.0,normal,16.0,5.0,True,True,False,0.0,0.0,0.0
user_010,anthony00,database_query,2025-09-29 11:37:51.454356,82.174.247.230,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",MacBook_2759,False,0.24668165657166066,,,,,,,,,,,,,,hr_db,SELECT,208.0,3884.0,5.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_015,user11,network_access,2025-10-03 16:25:53.329438,192.168.5.66,,,False,0.2311888133687697,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.132.98,,tcp,,15005.0,0.0,,,319.0,,,,,,,,,,,,IT,http,SF,319.0,14686.0,14686.0,0.0,True,1.0,1.0,0.0,0.0,1.0,0.0,106.0,255.0,normal,2.0,5.0,False,False,False,0.0,0.0,0.0
user_010,user17,network_access,2025-10-06 16:25:54.769730,192.168.3.32,,,False,0.14616634118452837,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.237.3,,icmp,,30.0,0.0,,,30.0,,,,,,,,,,,,Finance,ecr_i,SF,30.0,0.0,0.0,0.0,False,1.0,1.0,0.0,0.0,1.0,0.0,34.0,35.0,normal,20.0,1.0,False,False,False,0.0,0.0,0.0
user_007,michelesullivan,file_upload,2025-10-23 12:06:51.454356,192.168.1.55,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Windows-Laptop_6429,False,0.24604199537981467,,,,,,,,2.0,71660490.0,cloud_storage,30.52001867134668,True,sftp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_030,ggarcia,email_sent,2025-10-23 11:33:51.454356,192.168.1.240,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",MacBook_1455,False,0.13158475660025223,,,,,,,,,,,,,,,,,,,,4.0,3.0,3.0,22864215.0,business,0.9429709157499923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_042,charlespeggy,file_access,2025-09-25 14:51:51.454356,12.197.96.109,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,Windows-Laptop_7596,False,0.19612423951761143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/issue.crm,4130475.0,copy,admin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_045,hrosales,file_upload,2025-10-17 13:58:51.454356,54.22.39.101,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Windows-Laptop_3899,False,0.18939750186814835,,,,,,,,10.0,81580918.0,cloud_storage,51.88460545983015,True,web_upload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_047,michael58,email_sent,2025-10-22 11:17:51.454356,192.168.1.167,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Linux-Workstation_2193,False,0.2096602015595751,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,15099151.0,business,0.9134766999895021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_001,user3,network_access,2025-10-07 16:25:53.862020,192.168.6.45,,,False,0.2744448569131979,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.100.225,,tcp,,10446.0,0.0,,,462.0,,,,,,,,,,,,HR,http,SF,462.0,9984.0,9984.0,0.0,True,9.0,9.0,0.0,0.0,1.0,0.0,255.0,255.0,normal,8.0,3.0,False,False,False,0.0,0.0,0.0
user_003,user21,network_access,2025-10-04 16:25:54.312553,192.168.7.34,,,False,0.271241559327559,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.193.138,,tcp,,5990.0,0.0,,,325.0,,,,,,,,,,,,Sales,http,SF,325.0,5665.0,5665.0,0.0,True,1.0,23.0,0.0,0.0,1.0,0.0,33.0,255.0,normal,17.0,6.0,False,True,False,0.0,0.0,0.0
user_007,user39,network_access,2025-09-27 16:25:54.465826,192.168.1.19,,,False,0.12493224454110717,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.38.100,,tcp,,3453.0,0.0,,,290.0,,,,,,,,,,,,Finance,http,SF,290.0,3163.0,3163.0,0.0,True,1.0,1.0,0.0,0.0,1.0,0.0,8.0,255.0,normal,22.0,6.0,False,False,False,0.0,0.0,0.0
user_036,kingkyle,login,2025-10-21 06:31:51.454356,192.168.1.120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Windows-Laptop_8891,False,0.2552151170952177,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_004,alexanderrhodes,application_launch,2025-10-06 10:41:51.454356,192.168.1.22,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Windows-Laptop_1853,False,0.2708329693138053,,Firefox,14.5.3,89.0,244.0,38.18450265247982,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_018,mike93,application_launch,2025-10-08 07:27:51.454356,192.168.1.204,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Windows-Laptop_5408,False,0.165558491755799,,Firefox,13.2.1,225.0,1592.0,80.40372089856484,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_001,veronicawhitehead,email_sent,2025-10-01 14:46:51.454356,192.168.1.83,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",Linux-Workstation_3386,False,0.27500205340773304,,,,,,,,,,,,,,,,,,,,2.0,3.0,3.0,10802915.0,security,0.9366216069829133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_005,kflores,email_sent,2025-10-06 18:57:51.454356,192.168.1.119,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36 Edg/120.0.0.0",Windows-Laptop_4900,False,0.18913097331555995,,,,,,,,,,,,,,,,,,,,7.0,1.0,1.0,8502226.0,security,0.8489705759223137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_006,user10,network_access,2025-10-20 16:25:53.532537,192.168.1.209,,,False,0.2880049064880419,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.224.247,,tcp,,1695.0,0.0,,,223.0,,,,,,,,,,,,IT,http,SF,223.0,1472.0,1472.0,0.0,True,6.0,6.0,0.0,0.0,1.0,0.0,33.0,255.0,normal,23.0,2.0,False,False,False,0.0,0.0,0.0
user_036,kingkyle,file_upload,2025-09-25 12:18:51.454356,77.246.89.58,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",Windows-Laptop_2324,False,0.23569309044887118,,,,,,,,7.0,36205420.0,cloud_storage,15.972126825239423,True,cloud_sync,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_032,user2,network_access,2025-09-25 16:25:53.366034,192.168.5.130,,,False,0.1213582751925037,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.150.233,,tcp,,961.0,0.0,,,208.0,,,,,,,,,,,,IT,http,SF,208.0,753.0,753.0,0.0,True,7.0,7.0,0.0,0.0,1.0,0.0,255.0,255.0,normal,14.0,2.0,True,False,False,0.0,0.0,0.0
user_012,bernardconner,network_access,2025-10-06 17:00:51.454356,173.81.108.152,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Linux-Workstation_3082,False,0.12746614520528277,,,,,,,,,,,,,,,,,,,,,,,,,,192.32.4.183,zoom.us,HTTP,443.0,3611521.0,816.0,closed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_030,user20,network_access,2025-09-26 16:25:53.834451,192.168.3.137,,,False,0.15609199416439487,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.179.110,,tcp,,1475.0,1.0,,,1145.0,,,,,,,,,,,,Marketing,smtp,SF,1145.0,330.0,330.0,0.0,True,1.0,2.0,0.0,0.0,1.0,0.0,25.0,188.0,normal,8.0,3.0,True,True,False,0.0,0.0,0.0
user_015,user31,network_access,2025-10-05 16:25:53.477418,192.168.6.250,,,False,0.29994924871805867,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.134.80,,tcp,,622.0,0.0,,,314.0,,,,,,,,,,,,Operations,http,SF,314.0,308.0,308.0,0.0,True,4.0,23.0,0.0,0.0,1.0,0.0,4.0,255.0,normal,9.0,2.0,False,False,False,0.0,0.0,0.0
user_024,xfisher,file_access,2025-09-29 09:09:51.454356,192.168.1.138,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,MacBook_3881,False,0.26758070266347245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/documents/upon_document.docx,1981972.0,read,write,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_002,kylevaughn,file_access,2025-10-13 16:11:51.454356,192.168.1.224,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",Windows-Laptop_6503,False,0.2780677229525553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/files/part.crm,2885398.0,delete,read,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_030,ggarcia,email_sent,2025-10-16 13:07:51.454356,79.136.113.155,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.0 Safari/605.1.15",MacBook_2452,False,0.21645555909972014,,,,,,,,,,,,,,,,,,,,12.0,0.0,1.0,40775.0,business,0.9578657166722419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_042,charlespeggy,file_upload,2025-10-02 12:00:51.454356,153.48.18.54,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,Windows-Laptop_5099,False,0.28851494354493545,,,,,,,,7.0,11500719.0,cloud_storage,83.93663367901439,False,sftp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
user_020,user40,network_access,2025-10-14 16:25:54.661182,192.168.4.233,,,False,0.15222435460177788,,,,,,,,,,,,,,,,,,,False,,,,,,,10.0.30.227,,tcp,,1622.0,0.0,,,207.0,,,,,,,,,,,,Finance,http,SF,207.0,1415.0,1415.0,0.0,True,11.0,11.0,0.0,0.0,1.0,0.0,255.0,255.0,normal,5.0,4.0,True,True,False,0.0,0.0,0.0
